play_id,game_id,posteam,defteam,side_of_field,yardline_100,down,yrdln,ydstogo,play_type,yards_gained,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,epa,wp,def_wp,home_wp,away_wp,fumble_forced,fumble_out_of_bounds,safety,penalty,tackled_for_loss,fumble_lost,touchdown,pass_touchdown,rush_touchdown,return_touchdown,field_goal_attempt,fumble,passing_yards,receiving_yards,rushing_yards,fixed_drive_result,drive_time_of_possession,drive_end_transition,qb_epa,description
3617,2024_01_PIT_ATL,ATL,PIT,ATL,95,2,ATL 5,11,pass,0,short,left,-4,,,,15,-5,10,15,-5,-0.631927479,0.190382421,0.809617579,0.190382421,0.809617579,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:56,PUNT,-0.631927479,(6:15) (Shotgun) 18-K.Cousins pass incomplete short left to 34-R.McCloud (56-A.Highsmith).
3640,2024_01_PIT_ATL,ATL,PIT,ATL,95,3,ATL 5,11,pass,8,short,middle,7,1,,,15,-5,10,15,-5,-0.176341173,0.165213436,0.834786564,0.165213436,0.834786564,0,0,0,0,0,0,0,0,0,0,0,0,8,8,,Punt,1:56,PUNT,-0.176341173,(6:09) (Shotgun) 18-K.Cousins pass short middle to 8-K.Pitts to ATL 13 for 8 yards (39-M.Fitzpatrick).
3665,2024_01_PIT_ATL,ATL,PIT,ATL,87,4,ATL 13,3,punt,0,,,,,,,15,-5,10,15,-5,-0.143504767,0.167272225,0.832727775,0.167272225,0.832727775,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,1:56,PUNT,-0.143504767,"(5:25) 13-B.Pinion punts 55 yards to PIT 32, Center-49-L.McCullough. 19-C.Austin pushed ob at ATL 49 for 19 yards (44-T.Andersen). PENALTY on PIT-93-M.Robinson, Illegal Block Above the Waist, 10 yards, enforced at PIT 48. Penalty on PIT-28-M.Killebrew, Illegal Block Above the Waist, declined."
3707,2024_01_PIT_ATL,PIT,ATL,PIT,62,1,PIT 38,10,run,-3,,,,,left,end,10,5,15,10,5,-1.024787441,0.839623868,0.160376132,0.160376132,0.839623868,0,0,0,0,1,0,0,0,0,0,0,0,,,-3,Punt,1:53,PUNT,-1.024787441,(5:13) 22-N.Harris left end to PIT 35 for -3 yards (50-J.Smith-Williams).
3736,2024_01_PIT_ATL,PIT,ATL,PIT,65,2,PIT 35,13,pass,0,short,right,-7,,,,10,5,15,10,5,-0.676202463,0.815609515,0.184390485,0.184390485,0.815609515,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:53,PUNT,-0.676202463,(4:28) 2-J.Fields pass incomplete short right.
3759,2024_01_PIT_ATL,PIT,ATL,PIT,65,3,PIT 35,13,pass,-8,,,,,,,10,5,15,10,5,-1.278262867,0.798076451,0.201923549,0.201923549,0.798076451,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:53,PUNT,-1.278262867,"(4:23) (No Huddle, Shotgun) 2-J.Fields sacked at PIT 27 for -8 yards (sack split by 15-M.Judon and 97-G.Jarrett)."
3779,2024_01_PIT_ATL,PIT,ATL,PIT,73,4,PIT 27,21,no_play,0,,,,,,,10,5,15,10,5,-0.437214829,0.725106597,0.274893403,0.274893403,0.725106597,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,1:53,PUNT,-0.437214829,"(3:40) 5-C.Johnston punts 51 yards to ATL 22, Center-46-C.Kuntz. 26-A.Williams to ATL 35 for 13 yards (15-B.Skowronek; 21-D.Rush). PIT-5-C.Johnston was injured during the play. PENALTY on PIT-28-M.Killebrew, Offensive Holding, 10 yards, enforced at PIT 27 - No Play."
3822,2024_01_PIT_ATL,PIT,ATL,PIT,83,4,PIT 17,31,punt,0,,,,,,,10,5,15,10,5,-0.169483117,0.723405659,0.276594341,0.276594341,0.723405659,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:53,PUNT,-0.169483117,"(3:29) 9-C.Boswell punts 43 yards to ATL 40, Center-46-C.Kuntz. 26-A.Williams to ATL 40 for no gain (13-S.Miller)."
3848,2024_01_PIT_ATL,ATL,PIT,ATL,60,1,ATL 40,10,run,13,,,,,left,end,15,-5,10,15,-5,0.822509805,0.278512865,0.721487135,0.278512865,0.721487135,0,0,0,0,0,0,0,0,0,0,0,0,,,13,Turnover,0:46,INTERCEPTION,0.822509805,(3:20) (Shotgun) 7-B.Robinson left end to PIT 47 for 13 yards (25-D.Elliott; 56-A.Highsmith).
3877,2024_01_PIT_ATL,ATL,PIT,PIT,47,1,PIT 47,10,pass,0,short,left,14,,,,15,-5,10,15,-5,-7.282836825,0.331653923,0.668346077,0.331653923,0.668346077,0,0,0,0,0,0,0,0,0,0,0,0,,,,Turnover,0:46,INTERCEPTION,-7.282836825,"(2:47) (No Huddle, Shotgun) 18-K.Cousins pass short left intended for 34-R.McCloud INTERCEPTED by 26-D.Jackson at PIT 33. 26-D.Jackson to ATL 18 for 49 yards (67-D.Dalman)."
3904,2024_01_PIT_ATL,PIT,ATL,ATL,18,1,ATL 18,10,run,1,,,,,right,guard,10,5,15,10,5,-0.441531034,0.92414242,0.07585758,0.07585758,0.92414242,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Field goal,2:06,FIELD_GOAL,-0.441531034,(2:34) 22-N.Harris right guard to ATL 17 for 1 yard (53-N.Landman).
3938,2024_01_PIT_ATL,,,,,,ATL 17,0,no_play,0,,,,,,,,,,,,0,0.917212307,0.082787693,0.082787693,0.917212307,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,2:06,FIELD_GOAL,0,Timeout #1 by ATL at 02:28.
3926,2024_01_PIT_ATL,PIT,ATL,ATL,17,2,ATL 17,9,run,4,,,,,left,tackle,10,5,15,10,5,-0.177907203,0.917212307,0.082787693,0.082787693,0.917212307,0,0,0,0,0,0,0,0,0,0,0,0,,,4,Field goal,2:06,FIELD_GOAL,-0.177907203,(2:28) 2-J.Fields scrambles left tackle to ATL 13 for 4 yards (15-M.Judon).
3967,2024_01_PIT_ATL,,,,,,ATL 13,0,no_play,0,,,,,,,,,,,,0,0.92616123,0.07383877,0.07383877,0.92616123,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,2:06,FIELD_GOAL,0,Timeout #2 by ATL at 02:22.
3955,2024_01_PIT_ATL,PIT,ATL,ATL,13,3,ATL 13,5,run,7,,,,,right,tackle,10,5,15,10,5,0.991953286,0.92616123,0.07383877,0.07383877,0.92616123,0,0,0,0,0,0,0,0,0,0,0,0,,,7,Field goal,2:06,FIELD_GOAL,0.991953286,(2:22) (Shotgun) 2-J.Fields right tackle to ATL 6 for 7 yards (21-M.Hughes).
3996,2024_01_PIT_ATL,,,,,,ATL 6,0,no_play,0,,,,,,,,,,,,0,0.959544301,0.040455699,0.040455699,0.959544301,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,2:06,FIELD_GOAL,0,Timeout #3 by ATL at 02:16.
3984,2024_01_PIT_ATL,PIT,ATL,ATL,6,1,ATL 6,6,run,1,,,,,right,guard,10,5,15,10,5,-0.308485207,0.959544301,0.040455699,0.040455699,0.959544301,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Field goal,2:06,FIELD_GOAL,-0.308485207,(2:16) 22-N.Harris right guard to ATL 5 for 1 yard (53-N.Landman).
4013,2024_01_PIT_ATL,PIT,ATL,ATL,5,2,ATL 5,5,run,-1,,,,,left,tackle,10,5,15,10,5,-1.154375798,0.966476679,0.033523321,0.033523321,0.966476679,0,0,0,0,1,0,0,0,0,0,0,0,,,-1,Field goal,2:06,FIELD_GOAL,-1.154375798,"(2:00) 22-N.Harris left tackle to ATL 6 for -1 yards (21-M.Hughes, 15-M.Judon)."
4076,2024_01_PIT_ATL,,,,,,ATL 6,0,no_play,0,,,,,,,,,,,,0,0.981003821,0.018996179,0.018996179,0.981003821,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,2:06,FIELD_GOAL,0,Timeout #2 by PIT at 01:14.
4064,2024_01_PIT_ATL,PIT,ATL,ATL,6,3,ATL 6,6,run,-1,,,,,left,tackle,10,5,15,10,5,-0.620547595,0.981003821,0.018996179,0.018996179,0.981003821,0,0,0,0,1,0,0,0,0,0,0,0,,,-1,Field goal,2:06,FIELD_GOAL,-0.620547595,(1:14) (Shotgun) 2-J.Fields left tackle to ATL 7 for -1 yards (21-M.Hughes).
4105,2024_01_PIT_ATL,,,,,,ATL 7,0,no_play,0,,,,,,,,,,,,0,0.980610967,0.019389033,0.019389033,0.980610967,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,2:06,FIELD_GOAL,0,Timeout #3 by PIT at 00:31.
4093,2024_01_PIT_ATL,PIT,ATL,ATL,7,4,ATL 7,7,field_goal,0,,,,,,,10,5,18,10,8,0.074622651,0.980610967,0.019389033,0.019389033,0.980610967,0,0,0,0,0,0,0,0,0,0,1,0,,,,Field goal,2:06,FIELD_GOAL,0.074622651,"(:31) 9-C.Boswell 25 yard field goal is GOOD, Center-46-C.Kuntz, Holder-13-S.Miller."
4120,2024_01_PIT_ATL,ATL,PIT,PIT,35,,PIT 35,0,kickoff,0,,,,,,,18,-8,10,18,-8,0.060932057,0.023824347,0.976175653,0.023824347,0.976175653,0,0,0,0,0,0,0,0,0,0,0,0,,,,End of half,0:28,END_GAME,0.060932057,"9-C.Boswell kicks 65 yards from PIT 35 to end zone, Touchback to the ATL 30."
4137,2024_01_PIT_ATL,ATL,PIT,ATL,70,1,ATL 30,10,pass,7,short,right,7,0,,,18,-8,10,18,-8,-0.065784135,0.033076301,0.966923699,0.033076301,0.966923699,0,0,0,0,0,0,0,0,0,0,0,0,7,7,,End of half,0:28,END_GAME,-0.065784135,(:28) (Shotgun) 18-K.Cousins pass short right to 34-R.McCloud to ATL 37 for 7 yards (31-B.Bishop).
4162,2024_01_PIT_ATL,ATL,PIT,ATL,63,2,ATL 37,3,qb_spike,0,,,0,,,,18,-8,10,18,-8,-0.091759035,0.021092363,0.978907637,0.021092363,0.978907637,0,0,0,0,0,0,0,0,0,0,0,0,,,,End of half,0:28,END_GAME,-0.091759035,(:14) (No Huddle) 18-K.Cousins spiked the ball to stop the clock.
4197,2024_01_PIT_ATL,ATL,PIT,ATL,63,3,ATL 37,3,pass,-9,,,,,,,18,-8,10,18,-8,-0.138317522,0.02328104,0.97671896,0.02328104,0.97671896,0,0,0,0,0,0,0,0,0,0,0,0,,,,End of half,0:28,END_GAME,-0.138317522,(:13) (Shotgun) 18-K.Cousins sacked at ATL 28 for -9 yards (90-T.Watt).
4217,2024_01_PIT_ATL,ATL,PIT,,,,,0,,,,,,,,,18,-8,10,18,-8,,,,0,1,,,,,,,,,,,,,,,,End of half,0:28,END_GAME,,END GAME
1,2024_01_TEN_CHI,,,,,,CHI 35,0,,,,,,,,,,,,,,0,0.433207959,0.566792041,0.566792041,0.433207959,,,,,,,,,,,,,,,,Punt,,,0,GAME
40,2024_01_TEN_CHI,TEN,CHI,CHI,35,,CHI 35,0,kickoff,0,,,,,,,0,0,0,0,0,-0.37176834,0.433207959,0.566792041,0.566792041,0.433207959,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:03,PUNT,-0.37176834,8-C.Santos kicks 66 yards from CHI 35 to TEN -1. 19-J.Jackson to TEN 22 for 23 yards (21-J.Jones).
63,2024_01_TEN_CHI,TEN,CHI,TEN,78,1,TEN 22,10,run,1,,,,,right,tackle,0,0,0,0,0,-0.487540519,0.43390882,0.56609118,0.56609118,0.43390882,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Punt,1:03,PUNT,-0.487540519,(14:53) 20-T.Pollard right tackle to TEN 23 for 1 yard (99-G.Dexter; 97-A.Billings).
85,2024_01_TEN_CHI,TEN,CHI,TEN,77,2,TEN 23,9,pass,0,short,left,-4,,,,0,0,0,0,0,-0.791194441,0.415988922,0.584011078,0.584011078,0.415988922,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:03,PUNT,-0.791194441,(14:16) (Shotgun) 8-W.Levis pass incomplete short left to 20-T.Pollard.
108,2024_01_TEN_CHI,TEN,CHI,TEN,77,3,TEN 23,9,pass,0,short,left,5,,,,0,0,0,0,0,-1.313148167,0.390606791,0.609393209,0.609393209,0.390606791,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:03,PUNT,-1.313148167,(14:11) (Shotgun) 8-W.Levis pass incomplete short left to 83-T.Boyd.
131,2024_01_TEN_CHI,TEN,CHI,TEN,77,4,TEN 23,9,punt,0,,,,,,,0,0,0,0,0,-0.48536539,0.354093075,0.645906925,0.645906925,0.354093075,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:03,PUNT,-0.48536539,"(14:06) 4-R.Stonehouse punts 50 yards to CHI 27, Center-46-M.Cox. 11-D.Carter ran ob at CHI 43 for 16 yards (50-J.Gibbens)."
162,2024_01_TEN_CHI,CHI,TEN,CHI,57,1,CHI 43,10,run,6,,,,,left,tackle,0,0,0,0,0,0.236891563,0.647396624,0.352603376,0.647396624,0.352603376,0,0,0,0,0,0,0,0,0,0,0,0,,,6,Punt,1:28,PUNT,0.236891563,(13:57) 4-D.Swift left tackle to CHI 49 for 6 yards (50-J.Gibbens).
184,2024_01_TEN_CHI,CHI,TEN,CHI,51,2,CHI 49,4,pass,1,short,right,-2,3,,,0,0,0,0,0,-0.686685435,0.648441017,0.351558983,0.648441017,0.351558983,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,Punt,1:28,PUNT,-0.686685435,(13:20) (Shotgun) 18-C.Williams pass short right to 2-D.Moore to 50 for 1 yard (37-A.Hooker).
209,2024_01_TEN_CHI,CHI,TEN,50,50,3,MID 50,3,pass,0,deep,left,24,,,,0,0,0,0,0,-1.837634883,0.638666332,0.361333668,0.638666332,0.361333668,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:28,PUNT,-1.837634883,"(12:47) (No Huddle, Shotgun) 18-C.Williams pass incomplete deep left to 2-D.Moore [50-J.Gibbens]."
232,2024_01_TEN_CHI,CHI,TEN,50,50,4,MID 50,3,punt,0,,,,,,,0,0,0,0,0,-0.848530815,0.597940922,0.402059078,0.597940922,0.402059078,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:28,PUNT,-0.848530815,"(12:39) 19-T.Taylor punts 50 yards to end zone, Center-46-S.Daly, Touchback."
255,2024_01_TEN_CHI,TEN,CHI,TEN,80,1,TEN 20,10,run,1,,,,,left,guard,0,0,0,0,0,-0.583561373,0.422024161,0.577975839,0.577975839,0.422024161,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Punt,2:43,PUNT,-0.583561373,(12:29) 20-T.Pollard left guard to TEN 21 for 1 yard (9-J.Brisker).
284,2024_01_TEN_CHI,TEN,CHI,TEN,79,2,TEN 21,9,no_play,0,,,,,,,0,0,0,0,0,-0.62930163,0.415988922,0.584011078,0.584011078,0.415988922,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,2:43,PUNT,-0.62930163,"(11:50) (Shotgun) PENALTY on TEN-78-N.Petit-Frere, False Start, 5 yards, enforced at TEN 21 - No Play."
308,2024_01_TEN_CHI,TEN,CHI,TEN,84,2,TEN 16,14,run,1,,,,,right,tackle,0,0,0,0,0,-0.706348399,0.393569767,0.606430233,0.606430233,0.393569767,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Punt,2:43,PUNT,-0.706348399,(11:22) (Shotgun) 20-T.Pollard right tackle to TEN 17 for 1 yard (95-D.Walker).
330,2024_01_TEN_CHI,TEN,CHI,TEN,83,3,TEN 17,13,pass,2,short,middle,1,1,,,0,0,0,0,0,-0.821066413,0.373202473,0.626797527,0.626797527,0.373202473,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,Punt,2:43,PUNT,-0.821066413,(10:38) (Shotgun) 8-W.Levis pass short middle to 2-T.Spears to TEN 19 for 2 yards (53-T.Edwards).
355,2024_01_TEN_CHI,TEN,CHI,TEN,81,4,TEN 19,11,punt,0,,,,,,,0,0,0,0,0,-0.787901413,0.346662313,0.653337687,0.653337687,0.346662313,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:43,PUNT,-0.787901413,"(9:59) 4-R.Stonehouse punts 49 yards to CHI 32, Center-46-M.Cox. 11-D.Carter ran ob at TEN 48 for 20 yards (92-J.Harrell)."
386,2024_01_TEN_CHI,CHI,TEN,TEN,48,1,TEN 48,10,run,6,,,,,left,end,0,0,0,0,0,0.208287363,0.651580453,0.348419547,0.651580453,0.348419547,0,0,0,0,0,0,0,0,0,0,0,0,,,6,Punt,4:20,PUNT,0.208287363,(9:46) 4-D.Swift left end to TEN 42 for 6 yards (58-H.Landry).
420,2024_01_TEN_CHI,CHI,TEN,TEN,42,2,TEN 42,4,run,1,,,,,left,end,0,0,0,0,0,-0.588027941,0.645694673,0.354305327,0.645694673,0.354305327,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Punt,4:20,PUNT,-0.588027941,(9:04) 4-D.Swift left end to TEN 41 for 1 yard (56-K.Murray).
442,2024_01_TEN_CHI,CHI,TEN,TEN,41,3,TEN 41,3,pass,0,deep,left,28,,,,0,0,0,0,0,-1.86162124,0.649635077,0.350364923,0.649635077,0.350364923,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,4:20,PUNT,-1.86162124,"(8:22) (No Huddle, Shotgun) 18-C.Williams pass incomplete deep left to 13-K.Allen."
477,2024_01_TEN_CHI,CHI,TEN,TEN,41,4,TEN 41,3,pass,5,short,left,5,0,,,0,0,0,0,0,3.011838194,0.609389901,0.390610099,0.609389901,0.390610099,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,Punt,4:20,PUNT,3.011838194,(8:17) (Shotgun) 18-C.Williams pass short left to 13-K.Allen to TEN 36 for 5 yards (38-L.Sneed).
502,2024_01_TEN_CHI,CHI,TEN,TEN,36,1,TEN 36,10,no_play,0,,,,,,,0,0,0,0,0,0.476687929,0.698840499,0.301159501,0.698840499,0.301159501,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,4:20,PUNT,0.476687929,"(7:42) 18-C.Williams pass incomplete deep left. PENALTY on TEN, Defensive Too Many Men on Field, 5 yards, enforced at TEN 36 - No Play. Penalty on TEN-38-L.Sneed, Defensive Holding, declined."
536,2024_01_TEN_CHI,CHI,TEN,TEN,31,1,TEN 31,5,run,6,,,,,left,tackle,0,0,0,0,0,0.20571403,0.704262078,0.295737922,0.704262078,0.295737922,0,0,0,0,0,0,0,0,0,0,0,0,,,6,Punt,4:20,PUNT,0.20571403,(7:33) (Shotgun) 12-V.Jones left tackle to TEN 25 for 6 yards (56-K.Murray).
558,2024_01_TEN_CHI,CHI,TEN,TEN,25,1,TEN 25,10,pass,-19,,,,,,,0,0,0,0,0,-2.431170703,0.7149508,0.2850492,0.7149508,0.2850492,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,4:20,PUNT,-2.431170703,(6:57) 18-C.Williams sacked at TEN 44 for -19 yards (69-S.Joseph).
590,2024_01_TEN_CHI,,,,,,TEN 44,0,no_play,0,,,,,,,,,,,,0,0.634641349,0.365358651,0.634641349,0.365358651,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,4:20,PUNT,0,Timeout #1 by CHI at 06:09.
578,2024_01_TEN_CHI,CHI,TEN,TEN,44,2,TEN 44,29,pass,0,short,middle,12,,,,0,0,0,0,0,-1.126974444,0.634641349,0.365358651,0.634641349,0.365358651,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,4:20,PUNT,-1.126974444,(6:09) (Shotgun) 18-C.Williams pass incomplete short middle to 15-R.Odunze (37-A.Hooker).
608,2024_01_TEN_CHI,CHI,TEN,TEN,44,3,TEN 44,29,pass,-1,short,right,-5,4,,,0,0,0,0,0,-0.761568342,0.604130864,0.395869136,0.604130864,0.395869136,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,,Punt,4:20,PUNT,-0.761568342,"(6:04) (Shotgun) 18-C.Williams pass short right to 14-G.Everett to TEN 45 for -1 yards (21-R.McCreary, 58-H.Landry)."
633,2024_01_TEN_CHI,CHI,TEN,TEN,45,4,TEN 45,30,punt,0,,,,,,,0,0,0,0,0,-1.057427896,0.61041522,0.38958478,0.61041522,0.38958478,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,4:20,PUNT,-1.057427896,"(5:33) 19-T.Taylor punts 34 yards to TEN 11, Center-46-S.Daly, fair catch by 19-J.Jackson. PENALTY on CHI-46-S.Daly, Offensive Holding, 10 yards, enforced at TEN 11."
664,2024_01_TEN_CHI,TEN,CHI,TEN,79,1,TEN 21,10,pass,8,short,right,0,8,,,0,0,0,0,0,0.756813527,0.434761107,0.565238893,0.565238893,0.434761107,0,0,0,0,0,0,0,0,0,0,0,0,8,8,,Touchdown,4:45,TOUCHDOWN,0.756813527,(5:26) 8-W.Levis pass short right to 84-N.Vannett pushed ob at TEN 29 for 8 yards (53-T.Edwards).
701,2024_01_TEN_CHI,TEN,CHI,TEN,71,2,TEN 29,2,run,7,,,,,right,tackle,0,0,0,0,0,0.367635584,0.443682104,0.556317896,0.556317896,0.443682104,0,0,0,0,0,0,0,0,0,0,0,0,,,7,Touchdown,4:45,TOUCHDOWN,0.367635584,(4:49) (Shotgun) 20-T.Pollard right tackle to TEN 36 for 7 yards (49-T.Edmunds; 29-T.Stevenson).
723,2024_01_TEN_CHI,TEN,CHI,TEN,64,1,TEN 36,10,run,14,,,,,left,end,0,0,0,0,0,0.892794142,0.463444412,0.536555588,0.536555588,0.463444412,0,0,0,0,0,0,0,0,0,0,0,0,,,14,Touchdown,4:45,TOUCHDOWN,0.892794142,(4:11) 20-T.Pollard left end ran ob at 50 for 14 yards (9-J.Brisker).
750,2024_01_TEN_CHI,TEN,CHI,50,50,1,MID 50,10,pass,6,short,left,4,2,,,0,0,0,0,0,0.167573188,0.488711864,0.511288136,0.511288136,0.488711864,0,0,0,0,0,0,0,0,0,0,0,0,6,6,,Touchdown,4:45,TOUCHDOWN,0.167573188,(3:32) (Shotgun) 8-W.Levis pass short left to 0-C.Ridley to CHI 44 for 6 yards (53-T.Edwards).
775,2024_01_TEN_CHI,TEN,CHI,CHI,44,2,CHI 44,4,pass,5,short,right,-6,11,,,0,0,0,0,0,0.45022897,0.479279578,0.520720422,0.520720422,0.479279578,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,Touchdown,4:45,TOUCHDOWN,0.45022897,(2:52) (Shotgun) 8-W.Levis pass short right to 2-T.Spears to CHI 39 for 5 yards (31-K.Byard).
800,2024_01_TEN_CHI,TEN,CHI,CHI,39,1,CHI 39,10,run,6,,,,,left,end,0,0,0,0,0,0.229381896,0.520787001,0.479212999,0.479212999,0.520787001,0,0,0,0,0,0,0,0,0,0,0,0,,,6,Touchdown,4:45,TOUCHDOWN,0.229381896,(2:11) 16-T.Burks left end pushed ob at CHI 33 for 6 yards (9-J.Brisker).
827,2024_01_TEN_CHI,TEN,CHI,CHI,33,2,CHI 33,4,run,7,,,,,left,tackle,0,0,0,0,0,0.59619938,0.530020058,0.469979942,0.469979942,0.530020058,0,0,0,0,0,0,0,0,0,0,0,0,,,7,Touchdown,4:45,TOUCHDOWN,0.59619938,(1:28) (Shotgun) 20-T.Pollard left tackle to CHI 26 for 7 yards (91-Ch.Williams).
854,2024_01_TEN_CHI,TEN,CHI,CHI,26,1,CHI 26,10,run,26,,,,,left,guard,0,0,6,0,6,2.686124415,0.55822897,0.44177103,0.44177103,0.55822897,0,0,0,0,0,0,1,0,1,0,0,0,,,26,Touchdown,4:45,TOUCHDOWN,2.686124415,"(:47) (Shotgun) 20-T.Pollard left guard for 26 yards, TOUCHDOWN."
877,2024_01_TEN_CHI,TEN,CHI,CHI,15,,CHI 15,0,extra_point,0,,,,,,,0,6,7,0,7,0.067573003,0.627902761,0.372097239,0.372097239,0.627902761,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,4:45,TOUCHDOWN,0.067573003,"6-N.Folk extra point is GOOD, Center-46-M.Cox, Holder-4-R.Stonehouse."
892,2024_01_TEN_CHI,CHI,TEN,TEN,35,,TEN 35,0,kickoff,0,,,,,,,7,-7,0,7,-7,-5.483754895,0.370837152,0.629162848,0.370837152,0.629162848,0,0,0,0,0,1,0,0,0,0,0,1,,,,Field goal,1:35,FIELD_GOAL,-5.483754895,"6-N.Folk kicks 63 yards from TEN 35 to CHI 2. 12-V.Jones MUFFS catch, touched at CHI 3, RECOVERED by TEN-36-J.Chestnut at CHI 23."
935,2024_01_TEN_CHI,TEN,CHI,CHI,23,1,CHI 23,10,run,4,,,,,right,guard,0,7,7,0,7,-0.210174087,0.745782435,0.254217565,0.254217565,0.745782435,0,0,0,0,0,0,0,0,0,0,0,0,,,4,Field goal,1:35,FIELD_GOAL,-0.210174087,(:36) 20-T.Pollard right guard to CHI 19 for 4 yards (98-M.Sweat).
957,2024_01_TEN_CHI,TEN,CHI,,,,CHI 19,0,,,,,,,,,0,7,7,0,7,0,0.741822898,0.258177102,0.258177102,0.741822898,,,,,,,,,,,,,,,,Field goal,1:35,FIELD_GOAL,0,END QUARTER 1
977,2024_01_TEN_CHI,TEN,CHI,CHI,19,2,CHI 19,6,pass,-3,,,,,,,0,7,7,0,7,-0.849911229,0.741822898,0.258177102,0.258177102,0.741822898,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,1:35,FIELD_GOAL,-0.849911229,(15:00) (Shotgun) 8-W.Levis sacked at CHI 22 for -3 yards (52-D.Taylor).
997,2024_01_TEN_CHI,TEN,CHI,CHI,22,3,CHI 22,9,pass,0,short,middle,-8,,,,0,7,7,0,7,-1.075621719,0.724193871,0.275806129,0.275806129,0.724193871,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,1:35,FIELD_GOAL,-1.075621719,(14:14) (Shotgun) 8-W.Levis pass incomplete short middle.
1020,2024_01_TEN_CHI,TEN,CHI,CHI,22,4,CHI 22,9,field_goal,0,,,,,,,0,7,10,0,10,0.660496354,0.694036365,0.305963635,0.305963635,0.694036365,0,0,0,0,0,0,0,0,0,0,1,0,,,,Field goal,1:35,FIELD_GOAL,0.660496354,"(14:11) 6-N.Folk 40 yard field goal is GOOD, Center-46-M.Cox, Holder-4-R.Stonehouse."
1044,2024_01_TEN_CHI,CHI,TEN,TEN,35,,TEN 35,0,kickoff,0,,,,,,,10,-10,0,10,-10,0.282335015,0.276802659,0.723197341,0.276802659,0.723197341,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:59,PUNT,0.282335015,"6-N.Folk kicks 65 yards from TEN 35 to end zone, Touchback to the CHI 30."
1077,2024_01_TEN_CHI,CHI,TEN,CHI,70,1,CHI 30,10,pass,11,short,right,11,0,,,10,-10,0,10,-10,0.719205291,0.284271032,0.715728968,0.284271032,0.715728968,0,0,0,0,0,0,0,0,0,0,0,0,11,11,,Punt,1:59,PUNT,0.719205291,(14:06) 18-C.Williams pass short right to 2-D.Moore pushed ob at CHI 41 for 11 yards (29-J.Brownlee).
1107,2024_01_TEN_CHI,CHI,TEN,CHI,59,1,CHI 41,10,pass,9,short,left,6,3,,,10,-10,0,10,-10,0.853524189,0.300840318,0.699159682,0.300840318,0.699159682,0,0,0,0,0,0,0,0,0,0,0,0,9,9,,Punt,1:59,PUNT,0.853524189,(13:28) (Shotgun) 18-C.Williams pass short left to 13-K.Allen pushed ob at 50 for 9 yards (21-R.McCreary).
